YEAR;ALLSKY_SFC_SW_DWN;CLRSKY_SFC_SW_DWN;ALLSKY_KT;ALLSKY_SFC_LW_DWN;CLRSKY_SFC_PAR_TOT;T2M;T2MDEW;T2MWET;QV2M;RH2M;PRECTOTCORR;PS;WS10M;WD10M;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2010/01/12;3,45;3,76;0,66;295,46;69,72;9,35;3,53;6,44;4,94;68,94;0;100,92;4,26;270,69;5274,1909;3906,8555;3050,2527;856,6028;7032,228;3493,9312;2389,2705;1104,6608;5212,5791;0,9844
2010/01/13;2,84;3,3;0,55;311,96;60,71;11,94;1,34;6,64;4,27;50,62;0;100,42;7,11;254,44;5304,0249;3556,1521;2053,134;1503,0182;4503,6533;2086,8684;216,0797;1870,7888;453,6718;0,9837
2010/01/14;2,77;3,56;0,53;337,74;67,67;13,78;3,61;8,69;5,19;50,94;2,98;100,19;5,77;242,75;5335,041;3667,3137;2441,7542;1225,5594;5406,3447;2570,2607;1064,6171;1505,6436;2084,6067;0,9833
2010/01/15;2,69;3,32;0,51;322,55;61,47;13,08;4,75;8,91;5,37;58,06;0,29;100,18;8,97;286,62;5367,2207;3594,1177;2089,7891;1504,3287;4505,1313;2787,916;1056,8173;1731,0988;2413,7832;0,983
2010/01/16;3,18;3,47;0,59;325,44;63,91;11,49;5,15;8,33;5,43;66,88;0,02;101,18;5,19;315,75;5400,5444;3979,2041;3098,8237;880,3804;7023,8882;3680,425;2680,2395;1000,1856;5714,1421;0,9826
2010/01/17;3,36;3,76;0,62;297,78;69,19;10,52;0,96;5,74;4,09;55,81;0;101,48;3,76;233,12;5435,0322;3956,7102;2966,7112;989,999;6677,9512;3252,7698;1991,8064;1260,9635;3899,6963;0,9819
2010/01/18;3,26;3,75;0,61;305,97;69,02;12,04;-1,49;5,27;3,36;40,38;0;101,17;1,95;246,19;5470,6045;3987,498;3018,9578;968,5404;6848,21;3187,9258;1763,9883;1423,9374;3922,3501;0,9816
2010/01/19;3,56;3,84;0,66;298,48;70,65;11,03;-0,14;5,44;3,78;48,31;0;100,92;2,95;138,12;5507,2598;3959,1042;2878,3391;1080,7651;6365,981;3859,3562;2757,7881;1101,5681;5877,3218;0,9812
2010/01/20;2,8;3,65;0,52;316,71;67,9;10,64;5,57;8,1;5,62;74,31;0;100,87;2,75;204,94;5544,9751;3830,9702;2496,0374;1334,933;5423,4502;2993,6345;1523,2449;1470,3896;3285,8696;0,9809
2010/01/21;3,6;3,99;0,66;305,84;73,62;11,12;4,92;8,02;5,37;68,25;0;100,89;3,16;296,25;5583,7925;4115,8506;3187,5068;928,3441;7048,041;3452,3005;2088,8367;1363,4641;4355,1445;0,975
2010/01/22;3,8;4,03;0,69;291,55;74,79;11,24;2,82;7,03;4,64;57,88;0;101,13;2,63;122,75;5623,5884;4184,667;3260,8074;923,8597;7239,2734;3680,0012;2521,062;1158,9391;4851,4541;0,9799
2010/01/23;3,33;3,98;0,59;303,41;73,34;11,02;0,82;5,92;4,03;51,5;0;100,96;1,74;136,38;5664,4272;4137,875;3029,1216;1108,7535;6572,5093;2728,2524;703,5626;2024,6901;1263,3591;0,9795
2010/01/24;3,69;3,88;0,66;291,96;70,05;10,73;-0,31;5,22;3,72;49;0;100,79;3,48;110;5706,2139;4101,3892;2866,7876;1234,6016;6122,0957;3995,9216;2742,812;1253,1097;5670,9077;0,9788
2010/01/25;3,56;3,74;0,62;303,95;68,39;10,69;2,58;6,64;4,64;62,31;0;100,38;5,85;85,56;5748,9917;3645,8359;1726,0861;1919,7499;3468,5503;3418,6008;1561,4387;1857,162;2941,0955;0,9781
2010/01/26;2,33;3,32;0,41;327,05;59,81;10,15;1,99;6,08;4,58;63;0;99,53;5,64;155,81;5792,6758;3494,4797;1402,4019;2092,0779;2717,354;2632,793;926,0297;1706,7631;1758,1827;0,983
2010/01/27;3,53;3,76;0,62;311,78;69,9;10,91;4,83;7,87;5,37;68,56;0;99,91;3,3;256,38;5837,2676;4027,2483;2531,3547;1495,8934;5197,3145;3875,2639;2393,4319;1481,8322;4778,2588;0,9826
2010/01/28;3,29;3,97;0,57;321,34;74,18;10,71;5,15;7,93;5,49;70,81;0;100,13;3,23;70,62;5882,7544;4222,7832;2979,7842;1242,9994;6278,1094;2796,248;1046,1842;1750,0638;2121,5674;0,9823
2010/01/29;3,58;4,07;0,61;318,02;74,96;9,73;3,73;6,73;5,07;68,25;0,63;99,78;3,38;173,06;5929,1489;4231,1797;2861,3108;1369,8688;5931,6899;4021,4514;2615,2781;1406,1735;5153,2134;0,9816
2010/01/30;3,65;3,83;0,62;290,98;69,46;9,95;-0,2;4,87;3,78;50,5;0;99,71;6,79;255,62;5976,3354;4181,6548;2631,5339;1550,1212;5339,5425;4155,2402;2602,3235;1552,9166;5153,9614;0,9812
2010/01/31;4,23;4,4;0,71;287,59;80,34;9,67;0,76;5,22;4,03;55,69;0;100,2;4,42;245,31;6024,3989;4528,7065;3527,5806;1001,1259;7398,2324;4462,4897;3437,0918;1025,3978;6861,458;0,9858
2010/02/01;3,48;4,04;0,58;300,4;73,37;10,82;-0,67;5,07;3,66;45,19;0;100,39;5,83;243,38;6073,2476;4427,3047;3173,6262;1253,6782;6382,5776;2429,76;478,0577;1951,7023;800,4249;0,9851
2010/02/02;4,5;4,59;0,74;261,83;82,47;7,83;-1,63;3,1;3,42;55,19;0;101,52;4,01;65,56;6122,8589;4825,125;4035,8799;789,2451;8590,5664;4502,4961;3539,0491;963,4472;6909,8262;0,9844
2010/02/03;4,51;4,6;0,74;266,51;82,45;7,26;-3,2;2,03;2,93;51;0;101,67;1,89;147,44;6173,1899;4820,4385;3965,6707;854,7678;8365,5098;4599,9517;3643,0522;956,8992;6791,3096;0,984
2010/02/04;3,81;4,39;0,62;300;81,21;9,61;-4,74;2,44;2,62;38,06;0;101,27;2,3;203,25;6224,2773;4534,5332;3270,3892;1264,1442;6618,2651;2833,2163;984,066;1849,1503;1852,7839;0,9833
2010/02/05;4,24;4,33;0,69;309,94;80,97;12,76;2,32;7,55;4,58;50,5;0;101,01;3,31;250,81;6276,0547;4559,7329;3401,8137;1157,9193;6828,1802;4384,9248;3180,3508;1204,5741;6018;0,983
2010/02/06;4,34;4,52;0,7;311,3;84;12,26;5,98;9,12;5,8;68,12;0;100,78;3,66;276,38;6328,498;4722,481;3691,9934;1030,4874;7423,2886;4701,9111;3664,072;1037,839;7199,8613;0,9819
2010/02/07;4,41;4,61;0,7;293,45;84,42;11,77;1,93;6,85;4,39;54,25;0;100,33;3,72;298,5;6381,5605;4717,5513;3581,272;1136,2795;7175,7329;4696,7954;3551,0171;1145,7784;6934,6572;0,9816
2010/02/08;3,06;4,52;0,48;320,2;82,35;12,99;-0,51;6,24;3,66;41,81;0;99,72;2,77;238,94;6435,271;4758,1929;3505,7024;1252,4906;7011,0249;2738,0747;530,5905;2207,4844;1154,2596;0,9809
2010/02/09;2,51;4,1;0,39;322,66;74,73;12,99;3,04;8,01;5;54,25;0,38;99,05;3,32;257,75;6489,5684;4427,7627;2596,8586;1830,9042;4885,5015;2249,6477;129,0385;2120,6091;270,5466;0,9802
2010/02/10;3,89;4,08;0,6;309,48;74,48;11,58;4,09;7,83;5,13;62,88;0;99,42;6,59;273,62;6544,4258;4742,7778;3203,415;1539,3627;6164,9966;4561,938;3037,386;1524,5524;5609,3398;0,9795
2010/02/11;3,12;4,12;0,48;327,51;76,4;13,26;3,33;8,3;4,88;53,56;0,07;99,38;6,5;268,56;6599,8169;4467,2207;2528,5522;1938,6685;4828,3647;3288,8013;1185,1528;2103,6484;2070,417;0,9788
2010/02/12;4,92;5,03;0,75;267,09;90,2;9,1;-4,02;2,54;2,87;41,69;0;100,06;4,84;295,62;6655,7139;5172,2524;4126,418;1045,8344;8172,7017;4901,0449;3705,1697;1195,8754;6633,3345;0,9833
2010/02/13;2,95;4,6;0,45;313,74;83,97;10,62;-5,11;2,76;2,56;33,88;0,06;99,84;4,28;123,81;6712,0889;4678,9365;2883,1125;1795,8242;5357,1504;2373,5173;110,1393;2263,3779;232,1797;0,9826
2010/02/14;3,94;4,57;0,59;323,84;83,74;10,65;2,38;6,51;4,58;58,69;0,02;99,59;4,38;299,19;6768,877;5025,0806;3655,2878;1369,7926;6967,8018;3393,9712;1348,6342;2045,337;2374,7732;0,9823
2010/02/15;3,67;4,63;0,55;322,16;86,03;11,55;1,65;6,6;4,33;52,56;0,03;99,64;4;127,69;6826,1338;4924,7852;3443,1494;1481,6356;6404,2969;2920,03;553,6971;2366,333;925,1102;0,9816
2010/02/16;2,17;2,32;0,32;368,16;41,16;15,74;2,96;9,35;4,76;43,06;0,02;98,94;7,73;224;6883,7852;4172,8447;1640,1376;2532,707;2840,873;3724,7539;1311,2471;2413,5068;2265,853;0,9861
2010/02/17;3,35;3,52;0,49;363,79;64,62;17,81;4,68;11,24;5,43;42,81;0,01;99,46;7,66;224,38;6941,8037;3874,2905;1163,7799;2710,5105;1972,0323;3397,6353;906,0991;2491,5361;1434,7583;0,9858
2010/02/18;3,91;4,17;0,56;358,73;78,62;19,07;9,76;14,41;7,63;56,62;0;99,88;5,2;216,12;7000,1611;4483,1953;2089,4717;2393,7239;3603,6819;3504,3157;1071,0922;2433,2234;1833,2666;0,9847
2010/02/19;2;2,15;0,29;404,41;37,24;21,14;2,79;11,97;4,7;30,19;0;99,4;9,52;226,25;7058,8301;3835,2444;1088,272;2746,9727;1723,9154;3240,4956;881,1518;2359,3438;1332,3549;0,984
2010/02/20;4,86;5,08;0,69;308,91;93,03;13,81;-0,77;6,52;3,66;37,44;0;100,23;6,44;283,69;7117,7827;5338,6006;3753,9485;1584,652;6909,2285;4709,3179;2879,0007;1830,3175;5077,0786;0,9833
2010/02/21;4,07;5,25;0,57;320,18;96,73;13,08;-2,99;5,04;3,05;34,12;0;100,53;4,09;210,06;7176,9917;5417,5635;4188,9624;1228,6008;7727,2666;3807,5669;1446,9503;2360,6165;2279,6655;0,9826
2010/02/22;4,53;5,06;0,63;340,98;93,95;17,44;-0,73;8,36;3,6;30,19;0;100,13;2,63;220,94;7236,4302;5074,4209;3121,2559;1953,1647;5459,9556;4578,8691;2546,1841;2032,6851;4332,9385;0,9819
2010/02/23;3,78;4,8;0,52;347,77;88,27;18,54;2,37;10,46;4,58;34,5;0;100,17;2,78;271,12;7296,0415;5229,5063;3502,7593;1726,7473;6219,6089;3025,5513;310,4411;2715,1101;586,3522;0,9816
2010/02/24;5,19;5,26;0,71;314,86;96,5;17,09;5,34;11,22;5,62;48,5;0;100,66;5,62;289,5;7355,8721;5602,3857;4155,0522;1447,3334;7523,6069;5550,1094;4089,0684;1461,0408;7128,6948;0,9809
2010/02/25;4,75;5,54;0,65;319,2;101,05;16;3,26;9,62;4,82;46,5;0;100,71;3,56;268,06;7415,854;5761,1367;4693,3506;1067,7859;8596,6191;5147,9849;3691,5549;1456,4297;6905,5449;0,9802
2010/02/26;5,07;5,24;0,69;322,38;97;18,34;-1;8,67;3,54;28,25;0;100,5;5;235,06;7476,0137;5325,9204;3541,8215;1784,0988;6121,9009;5144,4907;3305,728;1838,7628;5534,8364;0,9792
2010/02/27;5,23;5,45;0,7;340,02;100,28;19,84;-3,72;8,06;2,87;21,56;0;100,43;4,75;218,06;7536,2363;5591,3164;4094,8596;1496,4568;7220,4614;5447,5186;3951,4961;1496,0223;6512,7993;0,9837
2010/02/28;5,35;5,66;0,71;328,88;101,27;20,47;-5,68;7,4;2,44;17,19;0;100,13;4,88;196,56;7596,5361;5686,0073;4064,8481;1621,1589;7118,9897;5686,0073;4064,8481;1621,1589;7118,9897;0,9778
2010/03/01;3,99;5,03;0,52;366,5;93,37;20,9;0,3;10,6;4,03;26,19;0;100,42;4,88;276,62;7656,8599;5109,8989;2676,9492;2432,9497;4415,0776;3847,4604;1228,057;2619,4036;1978,802;0,9774
2010/03/02;4,19;5,16;0,55;346,48;96,3;18,89;5,39;12,14;5,55;42,81;0;100,89;6,25;89,88;7717,2568;4991,1499;2351,6931;2639,457;3860,5662;2843,5913;507,8093;2335,782;922,3857;0,9771
2010/03/03;4,06;4,65;0,52;385,9;84,8;20,8;0,93;10,87;4,21;30,56;0,03;99,92;5,81;218,94;7777,709;4691,1689;1638,204;3052,9648;2547,2283;3952,6335;1212,4308;2740,2026;1823,3057;0,9861
2010/03/04;5,52;5,68;0,71;339,78;104,71;18,37;2,76;10,57;4,64;36,62;0;100,37;5,32;305,25;7838,1113;6009,2417;4628,5225;1380,7192;8016,4849;5925,5659;4531,5063;1394,0597;7504,2554;0,9802
2010/03/05;5,64;5,81;0,72;326,52;108,27;18,6;3,65;11,13;4,94;39,25;0;100,52;2,23;199,19;7898,4727;6113,2935;4930,3198;1182,9739;8594,7305;5970,2397;4747,7539;1222,4858;7657,1523;0,9847
2010/03/06;3,64;5,33;0,46;356,86;98,16;18,81;3,53;11,17;5,25;40;0,01;99,92;3,99;143,62;7958,7427;5520,2539;3222,0566;2298,1973;5286,1401;3228,4622;778,2216;2450,2405;1352,0839;0,9844
2010/03/07;3,72;4,28;0,47;376,83;79,09;20,01;8,22;14,12;6,96;50,19;0,47;98,85;8,71;213,69;8019,0176;4417,0352;1191,0721;3225,9629;1772,3636;3683,3394;860,468;2822,8713;1223,6411;0,9833
2010/03/08;5,11;5,86;0,64;331,23;109,06;15,4;5,35;10,37;5,62;53,44;0,29;99,77;5,8;278;8079,1577;6061,6128;4618,9355;1442,677;7805,9102;4930,0776;2538,8196;2391,2583;4308,791;0,9774
2010/03/09;1,18;3,05;0,15;364,81;54,11;16,98;3,74;10,37;5,07;41,94;2,21;99,11;8,2;250,75;8139,1709;4951,2754;1811,2728;3140,0027;2936,0596;1369,8307;65,9323;1303,8984;173,3121;0,9819
2010/03/10;5,85;6,3;0,72;299,2;114,34;12,4;0,76;6,58;4,03;46,75;0;100,11;3,32;240,56;8198,9883;6354,0918;4952,0708;1402,0209;8420,8281;5140,6089;2884,5891;2256,0198;4178,9585;0,9816
2010/03/11;5,62;6,08;0,69;305,12;110,6;13,94;-1,78;6,08;3,3;36,06;0;100,49;3,54;195,19;8258,7383;6281,6411;4914,6719;1366,9694;8255,3711;5218,7622;3106,2522;2112,51;4589,3696;0,9806
2010/03/12;4,29;5,71;0,52;351,03;104;16,73;-2,65;7,05;3,11;27,75;0;100,17;3,8;146,44;8318,2598;5887,9458;3627,1448;2260,801;5764,3091;3633,5703;823,7615;2809,8088;1330,9805;0,9799
2010/03/13;4,52;5,73;0,55;348,32;105,8;14,99;5,53;10,26;5,74;56,25;0,1;100,31;5,34;43,94;8377,5605;6153,7515;4194,3726;1959,3789;6784,2573;4922,4053;2559,7014;2362,7039;3917,613;0,9844
2010/03/14;4,23;6,21;0,51;341,27;114,27;12,16;2,07;7,12;4,39;51,25;0,04;100,95;3,68;169,81;8436,624;6270,5767;4521,4297;1749,1471;7374,4028;5827,5605;3762,3552;2065,2053;5969,7642;0,9837
2010/03/15;5,96;6,3;0,71;313,38;115,69;12,25;1,09;6,67;4,09;47,88;0,02;101,28;3,06;72,44;8495,4658;6295,6343;4494,1035;1801,5311;7287,4932;5430,5601;3193,3281;2237,2319;4803,2803;0,983
2010/03/16;6,11;6,34;0,72;291,97;114,36;12,81;-0,76;6,03;3,54;41,69;0;101,59;1,7;104,94;8554,0244;6777,7427;5665,3013;1112,4412;9556,3711;6653,5381;5490,1758;1163,3627;8812,752;0,9826
2010/03/17;6,28;6,49;0,73;292,21;117,02;13,04;-1,38;5,83;3,42;38,81;0;102,09;3,44;78,31;8612,2783;6605,9458;5042,3525;1563,5931;8236,8135;6507,4526;4931,3081;1576,1445;7607,6948;0,9868
2010/03/18;6,24;6,49;0,73;304,05;116,01;12,73;1,81;7,27;4,39;54,06;0;102,33;2,94;103,19;8670,2354;6870,5923;5629,9502;1240,6422;9336,9053;6642,7944;5321,4087;1321,3856;8266,1455;0,9549
2010/03/19;6,37;6,56;0,73;294,77;116,99;14,77;-3,65;5,56;2,81;30,25;0;102,11;2,11;164,94;8727,8711;6780,4858;5167,2188;1613,2671;8358,2334;6689,5332;5079,5547;1609,9784;7932,9946;0,9854
2010/03/20;6,2;6,43;0,71;308,8;117,48;16,52;-6,04;5,24;2,38;22,12;0;101,77;2,38;190,31;8785,1455;6669,1807;5045,2188;1623,9615;8113,8589;6452,9951;4802,2969;1650,6985;7338,1118;0,9847
2010/03/21;5,76;6,51;0,66;325,67;118,85;17,3;-7,53;4,88;2,08;18,06;0;101,35;4,1;155,69;8842,1016;6663,3672;4771,8848;1891,4822;7569,7627;4912,8506;1875,502;3037,3484;3311,1069;0,9837
2010/03/22;5,84;6,26;0,66;323,27;111,86;17,23;-8,28;4,48;1,95;16,88;0;100,7;4,99;199,25;8898,5947;5485,9946;1891,3309;3594,6638;2809,9316;4987,4927;1709,3546;3278,1382;2348,5427;0,9833
2010/03/23;6,21;6,22;0,7;323,88;112,15;16,66;2,23;9,45;4,64;39,94;0;100,55;4,32;124,81;8954,7305;6617,5244;4376,2544;2241,27;6682,5073;6503,3667;4300,5249;2202,8416;6365,5693;0,9826
2010/03/24;6,15;6,19;0,69;337,32;114,45;18,07;4,6;11,33;5,43;48,31;0;100,48;3,22;132,88;9010,4951;5941,6157;2883,6758;3057,9402;4278,3706;5816,436;2803,7515;3012,6843;3980,1018;0,9816
2010/03/25;4,88;5,3;0,54;377,55;94,61;22,16;-1,86;10,15;3,3;21,25;0;100,46;4,62;193,25;9065,7861;4777,394;1032,4304;3744,9636;1432,5426;4296,5005;786,4719;3510,0286;1093,7869;0,9809
2010/03/26;4,18;5,09;0,46;402,68;90,68;24,76;-2,96;10,9;3,05;16,31;0;100,68;5,45;226,69;9120,5967;5014,334;1273,6544;3740,6797;1747,8031;4497,9351;995,2823;3502,6531;1343,0913;0,9753
2010/03/27;5,54;5,77;0,61;374,77;107,38;23,16;2,05;12,61;4,52;26,31;0;100,73;2,96;87,12;9175,0361;5567,3867;2024,8221;3542,5647;2872,1216;5165,2939;1778,5078;3386,7864;2436,9312;0,9795
2010/03/28;6,56;6,61;0,71;334,62;123,41;18,88;5,51;12,19;5,68;44,06;0;101;4,95;79,38;9228,9629;6634,4731;4214,4155;2420,0576;6268,2104;6617,8291;4206,8755;2410,9536;6215,3579;0,984
2010/03/29;6,43;6,49;0,7;347,68;120,03;21,19;3,69;12,44;4,94;34,38;0;100,55;3,12;173,5;9282,3584;6285,7568;3303,2292;2982,5278;4817,355;6202,3086;3251,9165;2950,3921;4655,4653;0,9837
2010/03/30;6;6,18;0,65;353,7;111,99;22,58;-0,15;11,22;3,78;23,19;0;100,11;5,38;269,25;9335,3555;5819,2905;2171,658;3647,6326;3092,6357;5819,2905;2171,658;3647,6326;3092,6357;0,9826
2010/03/31;6,57;6,62;0,7;343,3;123,11;20,45;4,28;12,37;5,19;37,81;0;100,37;2,81;102,12;9387,8057;6561,292;3700,7761;2860,5156;5440,9639;6561,292;3700,7761;2860,5156;5440,9639;0,9819
2010/04/01;5,97;6,08;0,63;356,05;111,83;19,29;6,55;12,92;6,1;47;0;100,29;4,49;65,31;9439,7256;6465,9019;3361,8979;3104,0042;4819,0488;6305,9648;3280,0293;3025,9353;4529,7002;0,9868
2010/04/02;6,67;6,79;0,7;335,61;124,38;18,2;6,6;12,4;6,16;52,56;0;100,73;6,25;66,81;9491,1279;7093,6245;4923,9624;2169,6619;7324,2129;6958,8564;4776,9453;2181,9109;6884,001;0,9861
2010/04/03;6,66;6,8;0,7;337,79;125,2;19,61;5,94;12,77;5,92;47,81;0;100,66;5,07;97,44;9542,0039;6940,9429;4492,4888;2448,4541;6579,1797;6867,9707;4446,5889;2421,3818;6380,2632;0,9851
2010/04/04;5,62;6,55;0,59;370,18;119,51;21,9;4,41;13,15;5,37;38,38;0;100,4;3,54;195,81;9592,3174;5894,3091;2127,5186;3766,7908;2877,5557;4450,2705;1067,026;3383,2446;1296,9398;0,9844
2010/04/05;4,97;5,71;0,52;368,14;104,93;18,63;5,25;11,94;5,62;44,25;0;101,24;9,12;70,81;9642,0273;5225,9375;1292,0444;3933,8931;1746,1852;4669,9111;1033,7296;3636,1814;1349,5964;0,984
2010/04/06;4,53;6,57;0,47;364,89;120,9;18,47;3,24;10,85;4,82;40,44;0;100,94;7,08;83,5;9691,2725;6049,958;2366,1531;3683,8049;3233,3079;3786,8518;470,654;3316,1978;625,436;0,983
2010/04/07;5,72;6,39;0,59;370,24;117,9;19,8;8,15;13,98;6,77;51,12;0;100,25;5,23;54,75;9739,8916;5899,7939;2015,1354;3884,6587;2709,9333;4931,8862;1411,5901;3520,2964;1741,4486;0,9823
2010/04/08;5,69;6,15;0,59;373,47;114,61;19,94;10,1;15,02;7,81;56,88;0;100,3;5,97;53,62;9787,9121;6244,4839;2733,2544;3511,2292;3756,199;3800,5723;432,0048;3368,5674;532,5527;0,9816
2010/04/09;6,79;7,11;0,7;341,2;132,8;17,57;7,87;12,72;6,71;57,06;0;100,67;5,24;54,44;9835,3486;7218,4487;4742,0835;2476,3652;6826,209;7095,0986;4669,9541;2425,1443;6528,0361;0,9809
2010/04/10;6,66;7,18;0,68;340,89;133,68;16,76;7,5;12,12;6,47;58,25;0;100,82;3,3;73,31;9882,1914;7304,7065;4930,5503;2374,1558;7159,0186;7036,5508;4699,0254;2337,5256;6472,043;0,9802
2010/04/11;6,75;7,16;0,68;347,84;134,12;17,94;6,22;12,08;5,92;50;0,02;100,37;3,09;189,25;9928,4111;7338,7949;5095,8936;2242,9014;7315,146;6585,0967;4047,9658;2537,1306;5312,5757;0,9795
2010/04/12;5,1;6,82;0,52;381,52;127,98;19,51;7,51;13,51;6,59;47,44;0,04;99,58;3,91;133,94;9973,9668;6487,1992;3073,9624;3413,2371;4248,9868;2371,4456;138,8902;2232,5554;311,2694;0,9844
2010/04/13;6,7;7,16;0,67;365,58;133,53;22,37;10,23;16,3;7,93;52,12;0;99,61;3,35;122,56;10018,9395;7052,6333;4178,1265;2874,5071;5878,3027;7052,6333;4178,1265;2874,5071;5878,3027;0,9837
2010/04/14;6,79;7,06;0,68;358,71;129,1;23,88;4,4;14,14;5,74;37,25;0;99,54;5,26;163,81;10063,3252;6957,0259;3725,3669;3231,6589;5255,6289;6575,7944;3324,1829;3251,6116;4502,855;0,9826
2010/04/15;6,24;6,55;0,62;386,15;118,84;25,18;0,85;13,01;4,27;20,81;0;99,48;5,33;244,75;10107,0176;6872,0098;3538,2759;3333,7339;4786,375;6371,9878;2955,05;3416,9375;3945,4414;0,9819
2010/04/16;5,44;6,08;0,54;422,92;112,09;27,33;10,32;18,82;7,93;34,88;0,09;99,73;5,12;244,62;10150,0283;5991,146;1977,6367;4013,509;2562,8079;4486,252;1189,7721;3296,4802;1392,9861;0,9868
2010/04/17;5,62;6,52;0,55;405,45;119,62;26,55;8,95;17,75;7,32;35,81;4,13;99,9;4,66;230,81;10192,4209;6920,8027;3575,8767;3344,9263;4832,4272;4844,0859;1447,7111;3396,3748;1794,6307;0,9865
2010/04/18;5,88;6,74;0,58;391,83;125,21;23,55;13,05;18,3;9,46;53,75;4,05;99,94;3,53;231,38;10234,1436;7078,8354;3984,1938;3094,6418;5445,0825;6471,895;3402,5205;3069,3743;4812,1211;0,9854
